,latitude,longitude,index,name,cost_text,Bed,Bath,Park,property_type,desc_head
10689,-38.1351991,145.1302764,https://www.domain.com.au/10-63-dandenong-road-east-frankston-vic-3199-16028043,10/63 Dandenong Road East Frankston VIC 3199,255,1,1,1,Apartment / Unit / Flat,luxuri larg studio unit balconi access walk train beach
10690,-37.792558,144.893274,https://www.domain.com.au/306-133-droop-street-footscray-vic-3011-8887344,306/133 Droop Street Footscray VIC 3011,255,1,1,0,Studio,student accommod
10691,-37.8547105,144.8587823,https://www.domain.com.au/5-2-techno-park-drive-williamstown-vic-3016-16051575,5/2 Techno Park Drive Williamstown VIC 3016,255,1,1,1,Apartment / Unit / Flat,open inspect pm pleas regist view
10692,-37.792558,144.893274,https://www.domain.com.au/312-133-droop-street-footscray-vic-3011-8639768,312/133 Droop Street Footscray VIC 3011,255,1,1,0,Studio,purpos built student accommod
10693,-37.8216337,145.0346532,https://www.domain.com.au/30-29-35-lynch-street-hawthorn-vic-3122-14945619,30/29-35 Lynch Street Hawthorn VIC 3122,250,1,1,0,Apartment / Unit / Flat,conveni locat apart
10694,-37.792558,144.893274,https://www.domain.com.au/103-133-droop-street-footscray-vic-3011-8550097,103/133 Droop Street Footscray VIC 3011,250,1,1,0,Studio,purpos built student accommod
10695,-37.8044743,144.9582027,https://www.domain.com.au/593-elizabeth-street-melbourne-vic-3000-8434062,593 Elizabeth Street Melbourne VIC 3000,250,1,1,0,Apartment / Unit / Flat,student accommod
10696,-37.8027009,144.9638527,https://www.domain.com.au/131-pelham-street-carlton-vic-3053-8442039,131 Pelham Street Carlton VIC 3053,250,1,1,0,Apartment / Unit / Flat,larg studio apart student accommod
10697,-37.6712758,144.9550989,https://www.domain.com.au/12-1657-1659-sydney-road-campbellfield-vic-3061-16057762,12/1657-1659 Sydney Road Campbellfield VIC 3061,250,2,1,2,Apartment / Unit / Flat,perfectli posit bedroom unit
10698,-37.854281,145.2976319,https://www.domain.com.au/rooms-51-albert-avenue-boronia-vic-3155-16033566,Rooms/51 Albert Avenue Boronia VIC 3155,250,1,1,1,Apartment / Unit / Flat,room hous brand new modern bill includ
10699,-37.7432516,144.8004252,https://www.domain.com.au/rear-25-alfreida-st-st-albans-vic-3021-16048249,rear/25 Alfreida St St Albans VIC 3021,250,3,2,2,Apartment / Unit / Flat,awesom locat
10700,-37.697766,144.8802133,https://www.domain.com.au/16-200-melrose-drive-tullamarine-vic-3043-16075960,16/200 Melrose Drive Tullamarine VIC 3043,250,2,1,1,Apartment / Unit / Flat,secur apart
10701,-37.7999246,144.9538809,https://www.domain.com.au/8-vale-street-north-melbourne-vic-3051-8434061,8 Vale Street North Melbourne VIC 3051,250,1,1,0,Apartment / Unit / Flat,studio apart opposit royal hospit north
10702,-37.7144842,145.0607509,https://www.domain.com.au/130d-116-130-main-drive-macleod-vic-3085-8442212,130D/116-130 Main Drive Macleod VIC 3085,250,1,1,0,Studio,student garden larg doubl studio
10703,-37.808699,144.98413,https://www.domain.com.au/303-45-victoria-parade-collingwood-vic-3066-14981551,303/45 Victoria Parade Collingwood VIC 3066,250,1,1,1,House,glow open plan apart
10704,-37.792558,144.893274,https://www.domain.com.au/307-133-droop-street-footscray-vic-3011-8639779,307/133 Droop Street Footscray VIC 3011,250,0,1,0,Studio,student accommod
10705,-37.7925322,144.8932802,https://www.domain.com.au/309-133-droop-street-footscray-vic-3011-8639764,309/133 Droop Street Footscray VIC 3011,250,1,1,1,Studio,purpos built student accommod
10706,-37.8200193,144.9578273,https://www.domain.com.au/711-500-flinders-street-melbourne-vic-3000-14748133,711/500 Flinders Street Melbourne VIC 3000,250,4,1,4,Apartment / Unit / Flat,furnish studio apart ideal citi locat
10707,-37.863301,145.007705,https://www.domain.com.au/3-206-alma-rd-st-kilda-east-vic-3183-16078582,3/206 Alma Rd St Kilda East VIC 3183,250,2,1,1,Apartment / Unit / Flat,bedroom great locat
10708,-37.738714,144.786239,https://www.domain.com.au/2-19-john-st-st-albans-vic-3021-11470518,2/19 John St St Albans VIC 3021,250,3,1,2,Apartment / Unit / Flat,one bedroom apart close everyth
10709,-37.8522402,145.1305566,https://www.domain.com.au/g17-386-burwood-highway-burwood-vic-3125-8750659,G17/386 Burwood Highway Burwood VIC 3125,250,1,1,0,Apartment / Unit / Flat,purpos built student accommod
10710,-37.8170085,145.1214192,https://www.domain.com.au/1-5-archibald-street-box-hill-vic-3128-16067503,1/5 Archibald Street Box Hill VIC 3128,250,1,1,0,Apartment / Unit / Flat,student accommod one student stay properti
10711,-37.87588849999999,145.0448602,https://www.domain.com.au/102-903-dandenong-road-malvern-east-vic-3145-9296100,102/903 Dandenong Road Malvern East VIC 3145,250,1,1,1,Studio,dandi apart student accommod
10712,-37.8495365,145.1195217,https://www.domain.com.au/201-1-delany-avenue-burwood-vic-3125-8598069,201/1 Delany Avenue Burwood VIC 3125,250,1,1,8,Studio,purpos built student accommod
10713,-37.90224329999999,144.6641552,https://www.domain.com.au/2-28-sailisbury-werribee-vic-3030-15650076,2/28 Sailisbury Werribee VIC 3030,250,3,1,1,Apartment / Unit / Flat,approv applic
10714,-37.956049,145.142929,https://www.domain.com.au/3-49-heather-grove-springvale-vic-3171-14090942,3/49 Heather Grove Springvale VIC 3171,250,1,1,1,Apartment / Unit / Flat,hold heather grove
10715,-37.8097879,144.9596466,https://www.domain.com.au/carpark-403-135-abeckett-street-melbourne-vic-3000-15348236,Carpark 403/135 Abeckett Street Melbourne VIC 3000,250,2,2,1,Carspace,car park avail rent tower
10716,-37.955221,145.1714108,https://www.domain.com.au/3-113-kelvinside-road-noble-park-vic-3174-15235725,3/113 Kelvinside Road Noble Park VIC 3174,250,2,1,1,Apartment / Unit / Flat,easi access railway station
10717,-37.8585408,144.9870459,https://www.domain.com.au/8-38-charnwood-road-st-kilda-vic-3182-16077352,8/38 Charnwood Road St Kilda VIC 3182,250,1,1,0,Studio,fresh bright studio apart
10718,-37.8433,144.997913,https://www.domain.com.au/51-garden-street-south-yarra-vic-3141-8432994,51 Garden Street South Yarra VIC 3141,250,1,1,0,Apartment / Unit / Flat,south central student accommod
10719,-37.7834829,144.8233623,https://www.domain.com.au/24-36-ridley-street-albion-vic-3020-16052264,24/36 Ridley Street Albion VIC 3020,250,2,1,1,Apartment / Unit / Flat,first floor flat
10720,-37.85100180000001,145.1209171,https://www.domain.com.au/308-burwood-highway-burwood-vic-3125-8431379,308 Burwood Highway Burwood VIC 3125,250,1,1,6,Apartment / Unit / Flat,purpos built student accommod
10721,-37.8553859,144.859128,https://www.domain.com.au/13-4-techno-park-drive-williamstown-north-vic-3016-13767549,13/4 Techno Park Drive Williamstown North VIC 3016,250,1,1,1,Apartment / Unit / Flat,bay
10722,-37.6970362,144.9186247,https://www.domain.com.au/6-37-trevannion-street-glenroy-vic-3046-15719964,6/37 Trevannion Street Glenroy VIC 3046,250,1,1,1,Apartment / Unit / Flat,inspect move
10723,-37.8065906,144.9677446,https://www.domain.com.au/18-drummond-street-carlton-vic-3053-14908450,18 Drummond Street Carlton VIC 3053,250.0,2,1,0,Apartment / Unit / Flat,doubl layer share offic
10724,-37.9181848,145.1286599,https://www.domain.com.au/1-8-atlantic-street-clayton-vic-3168-16055978,1/8 Atlantic Street Clayton VIC 3168,250,2,1,1,House,superb design gener dimens
10725,-37.8904636,145.0446219,https://www.domain.com.au/10-125-grange-road-glen-huntly-vic-3163-15681356,10/125 Grange Road Glen Huntly VIC 3163,250,1,1,1,Apartment / Unit / Flat,conveni bright renov one bedroom apart
10726,-38.1567743,145.129328,https://www.domain.com.au/5-oxford-street-frankston-vic-3199-15811660,5 Oxford Street Frankston VIC 3199,250,1,1,1,Apartment / Unit / Flat,perfect one
10727,-37.792558,144.893274,https://www.domain.com.au/214-133-droop-street-footscray-vic-3011-8519822,214/133 Droop Street Footscray VIC 3011,250,1,1,0,Studio,purpos built student accommod
10728,-37.8933133,145.068655,https://www.domain.com.au/6-28-ardyne-street-murrumbeena-vic-3163-16063604,6/28 Ardyne Street Murrumbeena VIC 3163,250,3,3,2,Apartment / Unit / Flat,rent villa unit instead apart
10729,-38.1331052,145.1248309,https://www.domain.com.au/325-nepean-highway-frankston-vic-3199-13458614,325 Nepean Highway Frankston VIC 3199,250,2,1,0,Apartment / Unit / Flat,studio beach seek tenant
10730,-37.78560290000001,145.3804093,https://www.domain.com.au/8a-birmingham-road-mount-evelyn-vic-3796-16067879,8A Birmingham Road Mount Evelyn VIC 3796,250,2,1,1,House,cottag live
10731,-37.9596479,145.1650712,https://www.domain.com.au/2-5-forster-street-noble-park-vic-3174-15972463,2/5 Forster Street Noble Park VIC 3174,250,1,1,1,Apartment / Unit / Flat,updat ground floor apart
10732,-37.8709311,144.9774688,https://www.domain.com.au/11-43-spenser-street-st-kilda-vic-3182-16067006,11/43 Spenser Street St Kilda VIC 3182,250,2,2,2,Apartment / Unit / Flat,studio apart
10733,-37.8585408,144.9870459,https://www.domain.com.au/29-38-charnwood-road-st-kilda-vic-3182-16069341,29/38 Charnwood Road St Kilda VIC 3182,250,1,1,1,Studio,studio apart prime locat
10734,-37.79315649999999,144.8954273,https://www.domain.com.au/117-119-ballarat-road-footscray-vic-3011-11777326,117-119 Ballarat Road Footscray VIC 3011,250,1,1,0,Apartment / Unit / Flat,purpos built student accommod
10735,-37.82043669999999,144.9920449,https://www.domain.com.au/10-47-rowena-pde-richmond-vic-3121-12764898,10/47 Rowena Pde Richmond VIC 3121,250,0,1,0,Studio,first floor studio
10736,-37.8205058,144.9561717,https://www.domain.com.au/124-546-flinders-street-melbourne-vic-3000-16029623,124/546 Flinders Street Melbourne VIC 3000,250,1,1,0,Apartment / Unit / Flat,stun studio apart unbeat locat
10737,-37.7925322,144.8932802,https://www.domain.com.au/202-133-droop-street-footscray-vic-3011-8571255,202/133 Droop Street Footscray VIC 3011,250,1,1,0,Studio,purpos built student accommod
10738,-37.8785494,145.0332536,https://www.domain.com.au/12-13-payne-street-caulfield-north-vic-3161-15750752,12/13 Payne Street Caulfield North VIC 3161,250,1,1,0,Apartment / Unit / Flat,clean bedroom apart
10739,-37.7430039,145.008542,https://www.domain.com.au/11-326-plenty-road-preston-vic-3072-16068669,11/326 Plenty Road Preston VIC 3072,250,3,2,2,Apartment / Unit / Flat,one bedroom apart
10740,-37.8522402,145.1305566,https://www.domain.com.au/g16-386-burwood-highway-burwood-vic-3125-8750652,G16/386 Burwood Highway Burwood VIC 3125,250,1,1,0,Apartment / Unit / Flat,purpos built student accommod
10741,-37.7999246,144.9538809,https://www.domain.com.au/6-high-street-north-melbourne-vic-3051-10856328,6 High Street North Melbourne VIC 3051,250,1,1,0,Apartment / Unit / Flat,student accommod north
10742,-37.8503954,144.9860106,https://www.domain.com.au/210-1-5-donald-street-prahran-vic-3181-8442457,210/1-5 Donald Street Prahran VIC 3181,250,1,1,0,Apartment / Unit / Flat,mew apart student accommod
10743,-37.81003,144.8787305,https://www.domain.com.au/5-57-kingsville-street-kingsville-vic-3012-16072294,5/57 Kingsville Street Kingsville VIC 3012,250,1,1,1,Apartment / Unit / Flat,one bedroom flat rent
10744,-37.9130566,145.1257855,https://www.domain.com.au/2-1949-dandenong-road-clayton-vic-3168-15724656,2/1949 Dandenong Road Clayton VIC 3168,250,1,1,0,Apartment / Unit / Flat,self contain bungalow
10745,-37.9059422,145.1262567,https://www.domain.com.au/6-carlson-avenue-clayton-vic-3168-15979965,6 Carlson Avenue Clayton VIC 3168,250,1,1,1,Apartment / Unit / Flat,luxuri walk uni
10746,-37.9632483,145.1773627,https://www.domain.com.au/10-32-kelvinside-road-noble-park-vic-3174-14001748,10/32 Kelvinside Road Noble Park VIC 3174,250,1,1,0,Apartment / Unit / Flat,one bedroom delight
10747,-37.9540466,145.1585811,https://www.domain.com.au/4-34-lightwood-road-springvale-vic-3171-16059141,4/34 Lightwood Road Springvale VIC 3171,250,2,1,1,Apartment / Unit / Flat,bedroom unit
10748,-37.7925322,144.8932802,https://www.domain.com.au/208-133-droop-street-footscray-vic-3011-8548305,208/133 Droop Street Footscray VIC 3011,250,1,1,0,Studio,purpos built student accommod
10749,-37.86692410000001,144.9831915,https://www.domain.com.au/3-52-greeves-street-st-kilda-vic-3182-16023177,3/52 Greeves Street St Kilda VIC 3182,249,1,1,1,House,light bright studio close amen
10750,-37.8004778,144.9536146,https://www.domain.com.au/712-15-27-wreckyn-street-north-melbourne-vic-3051-15864523,712/15 - 27 Wreckyn Street North Melbourne VIC 3051,249,1,1,0,Apartment / Unit / Flat,student accommod util includ rental rate
10751,-37.792558,144.893274,https://www.domain.com.au/303-133-droop-street-footscray-vic-3011-8581639,303/133 Droop Street Footscray VIC 3011,245,1,1,1,Studio,purpos built student accommod
10752,-37.8513291,145.0473134,https://www.domain.com.au/6-41-carroll-crescent-glen-iris-vic-3146-16024201,6/41 Carroll Crescent Glen Iris VIC 3146,245,1,1,1,Apartment / Unit / Flat,stun light fill one bedroom apart
10753,-37.8887822,145.0676643,https://www.domain.com.au/3-24-melbourne-street-murrumbeena-vic-3163-16038892,3/24 Melbourne Street Murrumbeena VIC 3163,240,1,1,0,Apartment / Unit / Flat,low cost live terrif locat
10754,-37.7528368,145.0029462,https://www.domain.com.au/20-12-dundas-street-thornbury-vic-3071-15981310,20/12 Dundas Street Thornbury VIC 3071,240,3,2,2,Apartment / Unit / Flat,one bedroom apart
10755,-37.787125,144.847327,https://www.domain.com.au/2-4-treloar-court-braybrook-vic-3019-16040300,2/4 Treloar Court Braybrook VIC 3019,240,3,2,1,Apartment / Unit / Flat,two bedroom unit
10756,-37.8233955,145.045677,https://www.domain.com.au/107-2-eastern-place-hawthorn-east-vic-3123-14758125,107/2 Eastern Place Hawthorn East VIC 3123,240,0,1,1,Studio,get earli student accommod
10757,-37.7012199,144.9195922,https://www.domain.com.au/2-14-salisbury-st-glenroy-vic-3046-14731962,2/14 Salisbury St Glenroy VIC 3046,240,1,1,1,Apartment / Unit / Flat,inspect move
10758,-37.8638168,144.818934,https://www.domain.com.au/1-68-grieve-parade-altona-vic-3018-15450547,1/68 GRIEVE PARADE Altona VIC 3018,240,2,1,1,Apartment / Unit / Flat,cozi ground floor unit walk distanc beach
10759,-37.7357702,145.0127861,https://www.domain.com.au/10-499-plenty-road-preston-vic-3072-16069768,10/499 Plenty Road Preston VIC 3072,240,1,1,1,Apartment / Unit / Flat,student accommod best
10760,-37.7144842,145.0607509,https://www.domain.com.au/131d-116-130-main-drive-macleod-vic-3085-8643240,131D/116-130 Main Drive Macleod VIC 3085,240,1,1,0,Studio,garden larg doubl studio
10761,-38.1474324,145.1270865,https://www.domain.com.au/8-2-bundara-court-frankston-vic-3199-15991299,8/2 Bundara Court Frankston VIC 3199,240,2,1,1,Studio,upstair studio water includ rent
10762,-37.8098503,144.8749914,https://www.domain.com.au/9-22-bishop-street-kingsville-vic-3012-14598981,9/22 Bishop Street Kingsville VIC 3012,240,1,1,1,Apartment / Unit / Flat,neat tidi one bedroom flat
10763,-37.8638168,144.818934,https://www.domain.com.au/3-68-grieve-parade-altona-vic-3018-15694880,3/68 GRIEVE PARADE Altona VIC 3018,240,1,1,1,Apartment / Unit / Flat,week free rent approv applic
10764,-37.7749665,144.9461059,https://www.domain.com.au/11-449-brunswick-road-brunswick-west-vic-3055-11952403,11/449 Brunswick Road Brunswick West VIC 3055,240,2,1,1,Apartment / Unit / Flat,tick box
10765,-37.88189,145.0515124,https://www.domain.com.au/1023-dandenong-road-malvern-east-vic-3145-8436733,1023 Dandenong Road Malvern East VIC 3145,240,1,1,0,Apartment / Unit / Flat,apart student accommod
10766,-37.7768365,144.9518939,https://www.domain.com.au/7-829-park-street-brunswick-vic-3056-16059261,7/829 Park Street Brunswick VIC 3056,240,1,1,1,Studio,light bright perfect locat
10767,-37.8205058,144.9561717,https://www.domain.com.au/56-546-flinders-street-melbourne-vic-3000-5625831,56/546 Flinders Street Melbourne VIC 3000,240,1,1,0,Apartment / Unit / Flat,superb studio
10768,-37.8950763,145.0454114,https://www.domain.com.au/191-grange-rd-glen-huntly-vic-3163-16046387,191 Grange Rd Glen Huntly VIC 3163,240,1,1,1,Apartment / Unit / Flat,big one bedroom
10769,-37.8638168,144.818934,https://www.domain.com.au/4-68-grieve-parade-altona-vic-3018-15131165,4/68 Grieve Parade Altona VIC 3018,240,2,1,1,Apartment / Unit / Flat,fantast beach locat
10770,-37.7683647,144.9421487,https://www.domain.com.au/14-3-allard-street-brunswick-west-vic-3055-12460140,14/3 Allard Street Brunswick West VIC 3055,240,1,1,0,Apartment / Unit / Flat,neat apart
10771,-37.9665135,145.1684997,https://www.domain.com.au/10-137-corrigan-road-noble-park-vic-3174-12388042,10/137 Corrigan Road Noble Park VIC 3174,240,1,1,0,Apartment / Unit / Flat,one bedroom delight
10772,-37.9736812,145.1781313,https://www.domain.com.au/8-50-rich-street-noble-park-vic-3174-16055069,8/50 Rich Street Noble Park VIC 3174,240,2,1,1,Apartment / Unit / Flat,great locat
10773,-37.7804863,144.8703156,https://www.domain.com.au/5-15-omar-street-maidstone-vic-3012-16070973,5/15 Omar Street Maidstone VIC 3012,240,1,1,1,Apartment / Unit / Flat,one bedroom unit
10774,-37.8057232,144.9580431,https://www.domain.com.au/22-1-o-connell-street-north-melbourne-vic-3051-9366731,22/1 O'Connell Street North Melbourne VIC 3051,240,1,1,0,Apartment / Unit / Flat,terrac apart balconi
10775,-37.8521232,145.1309439,https://www.domain.com.au/41-390-burwood-highway-burwood-vic-3125-8669278,41/390 Burwood Highway Burwood VIC 3125,235,1,1,1,Apartment / Unit / Flat,purpos built student accommod
10776,-37.860246599999996,144.9903141,https://www.domain.com.au/31-25-redan-street-st-kilda-vic-3182-15930481,31/25 Redan Street St Kilda VIC 3182,235,1,1,1,Apartment / Unit / Flat,hidden gem
10777,-37.8522402,145.1305566,https://www.domain.com.au/g14-386-burwood-highway-burwood-vic-3125-8752907,G14/386 Burwood Highway Burwood VIC 3125,235,1,1,0,Apartment / Unit / Flat,apart luxuri student accommod
10778,-37.836876,145.1118284,https://www.domain.com.au/200-elgar-road-box-hill-south-vic-3128-16047087,200 Elgar Road Box Hill South VIC 3128,235,1,1,0,House,furnish room avail inspect appoint
10779,-37.7144842,145.0607509,https://www.domain.com.au/78c-116-130-main-drive-macleod-vic-3085-8431369,78C/116-130 Main Drive Macleod VIC 3085,230,1,2,0,Studio,student garden doubl studio
